,maintanance_job_code,eo_code,eo_description,eo_main_description,level_1,level_upper,avearage_day_operation_hours,level_1_description
690,100000084389_3,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
691,100000084389_4,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
692,100000084389_5,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
693,100000084389_6,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
694,100000084389_7,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
695,100000084389_8,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
696,100000084389_9,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
697,100000084389_10,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
698,100000084389_11,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
699,100000084389_12,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
700,100000084389_13,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
701,100000084389_14,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
702,100000084389_15,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
703,100000084389_16,100000084389,Самосвал карьерный HD1500-7 №6,Самосвал карьерный HD1500-7 №6,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
704,100000084390_1,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
705,100000084390_2,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
706,100000084390_3,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
707,100000084390_4,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
708,100000084390_5,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
709,100000084390_6,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
710,100000084390_7,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
711,100000084390_8,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
712,100000084390_9,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
713,100000084390_10,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
714,100000084390_11,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
715,100000084390_12,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
716,100000084390_13,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
717,100000084390_14,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
718,100000084390_15,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
719,100000084390_16,100000084390,Самосвал карьерный HD1500-7 №7,Самосвал карьерный HD1500-7 №7,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
720,100000084391_1,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
721,100000084391_2,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
722,100000084391_3,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
723,100000084391_4,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
724,100000084391_5,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
725,100000084391_6,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
726,100000084391_7,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
727,100000084391_8,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
728,100000084391_9,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
729,100000084391_10,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
730,100000084391_11,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
731,100000084391_12,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
732,100000084391_13,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
733,100000084391_14,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
734,100000084391_15,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
735,100000084391_16,100000084391,Самосвал карьерный HD1500-7 №8,Самосвал карьерный HD1500-7 №8,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
736,100000084392_1,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
737,100000084392_2,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
738,100000084392_3,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
739,100000084392_4,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
740,100000084392_5,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
741,100000084392_6,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
742,100000084392_7,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
743,100000084392_8,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
744,100000084392_9,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
745,100000084392_10,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
746,100000084392_11,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
747,100000084392_12,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
748,100000084392_13,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
749,100000084392_14,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
750,100000084392_15,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
751,100000084392_16,100000084392,Самосвал карьерный HD1500-7 №9,Самосвал карьерный HD1500-7 №9,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
752,100000084393_1,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
753,100000084393_2,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
754,100000084393_3,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
755,100000084393_4,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
756,100000084393_5,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
757,100000084393_6,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
758,100000084393_7,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
759,100000084393_8,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
760,100000084393_9,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
761,100000084393_10,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
762,100000084393_11,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
763,100000084393_12,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
764,100000084393_13,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
765,100000084393_14,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
766,100000084393_15,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
767,100000084393_16,100000084393,Самосвал карьерный HD1500-7 №10,Самосвал карьерный HD1500-7 №10,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
768,100000084394_1,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
769,100000084394_2,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
770,100000084394_3,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
771,100000084394_4,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
772,100000084394_5,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
773,100000084394_6,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
774,100000084394_7,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
775,100000084394_8,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
776,100000084394_9,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
777,100000084394_10,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
778,100000084394_11,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
779,100000084394_12,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
780,100000084394_13,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
781,100000084394_14,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
782,100000084394_15,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
783,100000084394_16,100000084394,Самосвал карьерный HD1500-7 №11,Самосвал карьерный HD1500-7 №11,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
784,100000084395_1,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
785,100000084395_2,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
786,100000084395_3,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
787,100000084395_4,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
788,100000084395_5,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
789,100000084395_6,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
790,100000084395_7,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
791,100000084395_8,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
792,100000084395_9,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
793,100000084395_10,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
794,100000084395_11,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
795,100000084395_12,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
796,100000084395_13,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
797,100000084395_14,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
798,100000084395_15,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
799,100000084395_16,100000084395,Самосвал карьерный HD1500-7 №12,Самосвал карьерный HD1500-7 №12,first05,05-KAR-UTTR-K158,23.5,Полюс Магадан
