,Unnamed: 0,maintanance_job_code,eo_code,interval_motohours,"dowtime_plan, hours",maintanance_datetime,maintanance_date,maintanance_name,year,month,month_year
26995,26995,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-29 00:00:00,2025-12-29,ЕТО,2025,12,12_2025
26996,26996,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-30 00:00:00,2025-12-30,ЕТО,2025,12,12_2025
26997,26997,100000093090_HD1500-7_EO,100000093090,23.7,0.3,2025-12-31 00:00:00,2025-12-31,ЕТО,2025,12,12_2025
27133,27133,100000093090_HD1500-7_TO1,100000093090,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
27134,27134,100000093090_HD1500-7_TO1,100000093090,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
27135,27135,100000093090_HD1500-7_TO1,100000093090,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
27204,27204,100000093090_HD1500-7_TO-2,100000093090,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
27239,27239,100000093090_HD1500-7_TO-3,100000093090,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
27257,27257,100000093090_HD1500-7_TO-4,100000093090,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
27316,27316,100000093090_HD1500-7_TR,100000093090,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
27317,27317,100000093090_HD1500-7_TR,100000093090,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
27355,27355,100000093090_HD1500-7_LINING_PART,100000093090,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
28791,28791,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-01 00:00:00,2025-12-01,ЕТО,2025,12,12_2025
28792,28792,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-02 00:00:00,2025-12-02,ЕТО,2025,12,12_2025
28793,28793,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-03 00:00:00,2025-12-03,ЕТО,2025,12,12_2025
28794,28794,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-04 00:00:00,2025-12-04,ЕТО,2025,12,12_2025
28795,28795,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-05 00:00:00,2025-12-05,ЕТО,2025,12,12_2025
28796,28796,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-06 00:00:00,2025-12-06,ЕТО,2025,12,12_2025
28797,28797,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-07 00:00:00,2025-12-07,ЕТО,2025,12,12_2025
28798,28798,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-08 00:00:00,2025-12-08,ЕТО,2025,12,12_2025
28799,28799,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-09 00:00:00,2025-12-09,ЕТО,2025,12,12_2025
28800,28800,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-10 00:00:00,2025-12-10,ЕТО,2025,12,12_2025
28801,28801,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-11 00:00:00,2025-12-11,ЕТО,2025,12,12_2025
28802,28802,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-12 00:00:00,2025-12-12,ЕТО,2025,12,12_2025
28803,28803,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-13 00:00:00,2025-12-13,ЕТО,2025,12,12_2025
28804,28804,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-14 00:00:00,2025-12-14,ЕТО,2025,12,12_2025
28805,28805,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-15 00:00:00,2025-12-15,ЕТО,2025,12,12_2025
28806,28806,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-16 00:00:00,2025-12-16,ЕТО,2025,12,12_2025
28807,28807,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-17 00:00:00,2025-12-17,ЕТО,2025,12,12_2025
28808,28808,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-18 00:00:00,2025-12-18,ЕТО,2025,12,12_2025
28809,28809,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-19 00:00:00,2025-12-19,ЕТО,2025,12,12_2025
28810,28810,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-20 00:00:00,2025-12-20,ЕТО,2025,12,12_2025
28811,28811,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-21 00:00:00,2025-12-21,ЕТО,2025,12,12_2025
28812,28812,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-22 00:00:00,2025-12-22,ЕТО,2025,12,12_2025
28813,28813,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-23 00:00:00,2025-12-23,ЕТО,2025,12,12_2025
28814,28814,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-24 00:00:00,2025-12-24,ЕТО,2025,12,12_2025
28815,28815,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-25 00:00:00,2025-12-25,ЕТО,2025,12,12_2025
28816,28816,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-26 00:00:00,2025-12-26,ЕТО,2025,12,12_2025
28817,28817,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-27 00:00:00,2025-12-27,ЕТО,2025,12,12_2025
28818,28818,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-28 00:00:00,2025-12-28,ЕТО,2025,12,12_2025
28819,28819,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-29 00:00:00,2025-12-29,ЕТО,2025,12,12_2025
28820,28820,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-30 00:00:00,2025-12-30,ЕТО,2025,12,12_2025
28821,28821,100000093055_HD1500-7_EO,100000093055,23.7,0.3,2025-12-31 00:00:00,2025-12-31,ЕТО,2025,12,12_2025
28957,28957,100000093055_HD1500-7_TO1,100000093055,250.0,1.0,2025-12-04 09:00:00,2025-12-04,ТО1-250,2025,12,12_2025
28958,28958,100000093055_HD1500-7_TO1,100000093055,250.0,1.0,2025-12-15 00:00:00,2025-12-15,ТО1-250,2025,12,12_2025
28959,28959,100000093055_HD1500-7_TO1,100000093055,250.0,1.0,2025-12-25 15:00:00,2025-12-25,ТО1-250,2025,12,12_2025
29028,29028,100000093055_HD1500-7_TO-2,100000093055,500.0,9.8,2025-12-16 10:00:00,2025-12-16,ТО2-500,2025,12,12_2025
29063,29063,100000093055_HD1500-7_TO-3,100000093055,1000.0,12.0,2025-12-16 10:00:00,2025-12-16,ТО3-1000,2025,12,12_2025
29081,29081,100000093055_HD1500-7_TO-4,100000093055,2000.0,16.0,2025-12-16 18:30:00,2025-12-16,ТО4-2000,2025,12,12_2025
29140,29140,100000093055_HD1500-7_TR,100000093055,660.0,60.0,2025-12-02 06:00:00,2025-12-02,ТР,2025,12,12_2025
29141,29141,100000093055_HD1500-7_TR,100000093055,660.0,60.0,2025-12-30 08:00:00,2025-12-30,ТР,2025,12,12_2025
29179,29179,100000093055_HD1500-7_LINING_PART,100000093055,2000.0,24.0,2025-12-16 18:30:00,2025-12-16,СВч (частичная футеровка),2025,12,12_2025
