level_1_description,Название технического места,eo_code,eo_description,mvz,level_2_description,operation_start_date,operation_finish_date,avearage_day_operation_hours
Олимпиадинский ГОК,Станки буровые ROC D65,100000061901,Станок буровой SmartROC D65-10LF №19,1111021420.0,Рудоуправление,02.07.2018,,22.5
Олимпиадинский ГОК,Станки буровые ROC D65,100000061902,Станок буровой SmartROC D65-10LF №020,1111021420.0,Рудоуправление,02.07.2018,,22.5
Олимпиадинский ГОК,Станки буровые ROC D65,100000039567,Двигатель внутр.сгорания №MCW11873,1118011223.0,Рудоуправление,02.07.2018,,22.5
Олимпиадинский ГОК,Станки буровые ROC D65,100000039568,Двигатель внутр.сгорания №MCW11882,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065540,Самосвал карьерный 793D №725,1113011920.0,Рудоуправление,16.07.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038484,Двигатель внутр.сгорания №8WM03442,1113011920.0,Рудоуправление,16.07.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065541,Самосвал карьерный 793D №726,1113011920.0,Рудоуправление,28.07.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056008,Гидротрансформатор №T5C01988,1113011920.0,Рудоуправление,28.07.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039327,Редуктор бортовой левый,1113011920.0,Рудоуправление,28.07.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039522,Редуктор бортовой левый,1113011920.0,Рудоуправление,28.07.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065542,Самосвал карьерный 793D №727,1113011920.0,Рудоуправление,02.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056009,Гидротрансформатор №T5C02006,1113011920.0,Рудоуправление,02.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038487,Двигатель внутр.сгорания №8WM03432,1113011920.0,Рудоуправление,02.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038882,Коробка передач №JGG02769,1113011920.0,Рудоуправление,02.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065543,Самосвал карьерный 793D №728,1113011920.0,Рудоуправление,10.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056010,Гидротрансформатор №T5C01989,1113011920.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038488,Двигатель внутр.сгорания №8WM03428,1113011920.0,Рудоуправление,10.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039329,Редуктор бортовой левый,1118011223.0,Рудоуправление,10.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039524,Редуктор бортовой правый,1118011223.0,Рудоуправление,10.08.2018,,22.5
Олимпиадинский ГОК,Экскаваторы WK-35,100000062737,Экскаватор электрический WK-35 №06,1112011920.0,Рудоуправление,04.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038689,Дифференциал,1113011920.0,Рудоуправление,17.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065544,Самосвал карьерный 793D №729,1113011920.0,Рудоуправление,17.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038881,Коробка передач №JGG02776,1113011920.0,Рудоуправление,03.11.2017,,22.5
Олимпиадинский ГОК,Выемочно-транспортирующие машины,100000059062,Бульдозер D85EХ-15 №3302,1114011223.0,Рудоуправление,15.08.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065546,Самосвал карьерный 793D №730,1113011920.0,Рудоуправление,24.08.2018,,22.5
Олимпиадинский ГОК,Оборудование грузоподъемное,100000044047,Коробка передач,1114021123.0,Рудоуправление,12.09.2018,,22.5
Олимпиадинский ГОК,Оборудование грузоподъемное,100000065921,Машина многоцел МКСМ-1000Н №3901,1114021123.0,Рудоуправление,12.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038691,Дифференциал,1113011920.0,Рудоуправление,03.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065547,Самосвал карьерный 793D №731,1113011920.0,Рудоуправление,03.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056011,Гидротрансформатор №T5C01997,1113011920.0,Рудоуправление,03.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038491,Двигатель внутр.сгорания №8WM03439,1113011920.0,Рудоуправление,03.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039333,Редуктор бортовой левый,1113011920.0,Рудоуправление,03.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039527,Редуктор бортовой правый,1113011920.0,Рудоуправление,03.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038887,Коробка передач JGG02772,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038692,Дифференциал,1113011920.0,Рудоуправление,10.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065548,Самосвал карьерный 793D №732,1113011920.0,Рудоуправление,10.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038492,Двигатель внутр.сгорания №8WM03443,1113011920.0,Рудоуправление,10.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039334,Редуктор бортовой левый,1113011920.0,Рудоуправление,10.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039528,Редуктор бортовой правый,1113011920.0,Рудоуправление,10.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038693,Дифференциал,1113011920.0,Рудоуправление,15.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065512,Самосвал карьерный 793D №733,1113011920.0,Рудоуправление,15.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056014,Гидротрансформатор №T5CO1996,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038493,Двигатель внутр.сгорания №8WM03441,1113011920.0,Рудоуправление,15.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039335,Редуктор бортовой левый,1113011920.0,Рудоуправление,15.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000039529,Редуктор бортовой правый,1113011920.0,Рудоуправление,15.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038889,Коробка передач №JGG02775,1113011920.0,Рудоуправление,15.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038695,Дифференциал,1113011920.0,Рудоуправление,20.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000065513,Самосвал карьерный 793D №734,1113011920.0,Рудоуправление,20.09.2018,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000056015,Гидротрансформатор №T5C02007,1118011223.0,Рудоуправление,19.02.2008,,22.5
Олимпиадинский ГОК,Самосвалы CAT 793D,100000038494,Двигатель внутр.сгорания №8WM03426,1113011920.0,Рудоуправление,20.09.2018,,22.5
